tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,numVotes_log1p,label,genres,titleType,isAdult,dir_count,dir_avg_birth_year,dir_min_birth_year,dir_avg_death_year,dir_professions,wri_count,wri_avg_birth_year,wri_min_birth_year,wri_avg_death_year,wri_professions,startYear_was_missing,runtimeMinutes_was_missing,numVotes_was_missing,genre_year_direct,genre_runtime_direct,genre_votes_direct,genre_rating_direct,genre_gross_direct,genre_external_rows,genre_source_file_count,genre_title_variant_count,genre_year_variant_count,genre_runtime_variant_count,genre_votes_variant_count,genre_rating_variant_count,genre_title_external,genre_title_key_external,genre_token_count,genre_labels,genre_match_flag,genre_title_key,genre_title_exact,genre_year_abs_diff,genre_runtime_abs_diff,genre_center_year,genre_center_runtime,genre_center_rating,genre_center_votes,genre_center_gross_usd,genre_fill_startYear,genre_fill_runtimeMinutes,genre_fill_numVotes,genre_fill_startYear_source,genre_fill_runtime_source,genre_fill_numVotes_source,title_key,rt_id,rt_movie_title,rt_year,rt_tomatometer_rating,rt_tomatometer_count,rt_audience_rating,rt_audience_count,rt_runtime_minutes,rt_high,rt_certified_fresh,candidate_count,year_diff,runtime_diff,rt_match_flag,rt_tomatometer_missing,rt_audience_missing,rt_score_gap,rt_score_gap_abs,rt_popularity_log1p,oscar_was_nominated,oscar_was_winner,oscar_num_nominations,oscar_num_wins
tt0219653,Dracula 2000,Dracula 2000,2000,99,8.537990702922496,False,Action Fantasy Horror,movie,0.0,1,,,,director editor writer,2,,,,"producer writer director,director editor writer",0,0,0,2000.0,99.0,34771.0,4.9,33022767.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,Dracula 2000,dracula 2000,4.0,action|fantasy|horror|thriller,1,dracula 2000,1,0.0,0.0,2009.5,92.0,5.75,202.00000000000003,7726103.608197134,2000.0,99.0,34771.0,direct_tconst,direct_tconst,direct_tconst,dracula 2000,5422.0,Dracula 2000,2000.0,18,68,39.0,69941.0,98.0,0.0,0.0,1.0,0.0,1.0,1,0,0,-21.0,21.0,4.23410650459726,0,0,0,0
tt7043534,General Commander,General Commander,2019,85,7.160845906664299,False,Action Crime Thriller,movie,0.0,2,1963.0,1963.0,,"producer writer director,camera_department cinematographer director",2,,,,"producer writer director,actress producer miscellaneous",0,0,0,2019.0,85.0,1665.0,3.2,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,General Commander,general commander,3.0,action|drama|thriller,1,general commander,1,0.0,0.0,1999.0,94.0,5.8,163.99999999999994,4480743.999999996,2019.0,85.0,1665.0,direct_tconst,direct_tconst,direct_tconst,general commander,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt6211580,The Good the Bad the Corny,Khoob Bad Jelf,2017,105,7.601402334583733,False,Action Comedy Thriller,movie,0.0,1,1967.0,1967.0,,writer actor director,1,1967.0,1967.0,,writer actor director,0,0,0,2017.0,105.0,2408.0,5.1,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,"The Good, the Bad, the Corny",the good the bad the corny,3.0,action|comedy|thriller,1,the good the bad the corny,1,0.0,0.0,2005.0,93.0,5.8,222.00000000000003,4993126.406265535,2017.0,105.0,2408.0,direct_tconst,direct_tconst,direct_tconst,the good the bad the corny,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0053636,The Baroness from the Gas Station,Baronessen fra benzintanken,1960,122,6.99117688712121,True,Comedy Romance,movie,0.0,1,1919.0,1919.0,1994.0,director cinematographer writer,3,1906.3333333333333,1888.0,1983.0,"producer writer production_manager,director cinematographer writer,writer actor director",0,0,0,1960.0,122.0,1170.0,7.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,The Baroness from the Gas Station,the baroness from the gas station,2.0,comedy|romance,1,the baroness from the gas station,1,0.0,0.0,2000.5,94.0,6.1,186.0,3351563.2031327677,1960.0,122.0,1170.0,direct_tconst,direct_tconst,direct_tconst,the baroness from the gas station,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0780504,Drive,,2011,100,13.308273487631435,True,Action Drama,movie,0.0,1,1970.0,1970.0,,writer director producer,2,1955.0,1944.0,2026.0,"writer actor,writer producer director",0,0,0,2011.0,100.0,651673.0,7.8,35061555.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Drive,drive,2.0,action|drama,1,drive,1,0.0,0.0,1999.0,94.5,6.0,147.99999999999997,6169243.608197136,2011.0,100.0,651673.0,direct_tconst,direct_tconst,direct_tconst,drive,5467.0,Drive,2011.0,92,258,79.0,118225.0,100.0,1.0,1.0,1.0,0.0,0.0,1,0,0,13.0,13.0,5.556828061699537,1,0,1,0
tt9100028,The Little Switzerland,,2019,86,7.085064293952548,False,Comedy,movie,0.0,1,1968.0,1968.0,,director writer actor,5,1968.0,1968.0,,"writer producer,producer production_manager writer,writer,director writer actor,writer camera_department",0,0,0,,,,,,,,,,,,,,,,,0,the little switzerland,0,,,,,,,,,,,none,none,none,the little switzerland,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1492705,All I Wish,All I Wish,2017,94,7.313886831633462,False,Comedy Drama Romance,movie,0.0,1,,,,assistant_director writer director,1,,,,assistant_director writer director,0,0,0,2017.0,94.0,1702.0,5.2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All I Wish,all i wish,3.0,comedy|drama|romance,1,all i wish,1,0.0,0.0,1999.0,95.0,6.2,163.99999999999994,1709999.9999999998,2017.0,94.0,1702.0,direct_tconst,direct_tconst,direct_tconst,all i wish,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1079980,Death in Love,Death in Love,2008,97,7.01301578963963,False,Drama Romance War,movie,0.0,1,1965.0,1965.0,,writer producer director,1,1965.0,1965.0,,writer producer director,0,0,0,2008.0,97.0,1163.5,4.7,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,Death in Love,death in love,3.0,drama|romance|war,1,death in love,1,0.0,0.0,1996.0,95.0,6.2,151.99999999999997,1400000.0000000007,2008.0,97.0,1163.5,direct_tconst,direct_tconst,direct_tconst,death in love,1757.0,Death in Love,2009.0,47,19,34.0,10943.0,96.0,0.0,0.0,1.0,1.0,1.0,1,0,0,13.0,13.0,2.995732273553991,0,0,0,0
tt0442286,The Hidden Blade,Kakushi ken oni no tsume,1999,132,8.792549614177382,True,Drama History Romance,movie,0.0,1,1931.0,1931.0,,writer director assistant_director,3,1932.6666666666667,1927.0,1997.0,"writer director assistant_director,writer director,writer",0,0,0,2004.0,132.0,6904.0,7.7,38147.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,The Hidden Blade,the hidden blade,3.0,drama|history|romance,1,the hidden blade,1,5.0,0.0,1999.0,95.0,6.2,163.99999999999994,1537265.8559687347,2004.0,132.0,6904.0,direct_tconst,direct_tconst,direct_tconst,the hidden blade,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0062467,Wait Until Dark,Wait Until Dark,1967,108,10.297419744830568,True,Thriller,movie,0.0,1,1915.0,1915.0,1994.0,director writer miscellaneous,3,1926.0,1916.0,2012.0,"writer,writer producer",0,0,0,1967.0,108.0,31599.0,7.7,17550741.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Wait Until Dark,wait until dark,1.0,thriller,1,wait until dark,1,0.0,0.0,2011.0,93.0,5.7,276.99999999999994,4480743.999999996,1967.0,108.0,31599.0,direct_tconst,direct_tconst,direct_tconst,wait until dark,15937.0,Wait Until Dark,1967.0,95,20,91.0,17063.0,108.0,1.0,0.0,1.0,0.0,0.0,1,0,0,4.0,4.0,3.044522437723423,1,0,1,0
tt4247144,Bon Bini Holland,,2015,85,8.379666561759747,False,Comedy,movie,0.0,1,,,,director producer writer,4,1981.0,1981.0,,"producer writer actor,writer actor miscellaneous,actor writer producer,writer script_department miscellaneous",0,0,0,,,,,,,,,,,,,,,,,0,bon bini holland,0,,,,,,,,,,,none,none,none,bon bini holland,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt9248996,Sharmaji Ki Lag Gai,Sharma Ji Ki Lag Gayi,1999,122,8.79471534651452,False,Comedy,movie,0.0,1,,,,director writer,1,,,,director writer,0,0,0,,,,,,,,,,,,,,,,,0,sharmaji ki lag gai,0,,,,,,,,,,,none,none,none,sharmaji ki lag gai,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0380615,Paper Clips,,2004,82,7.453561871643373,True,Documentary War,movie,0.0,2,1952.5,1951.0,2009.0,"director producer actor,producer director writer",1,1951.0,1951.0,,producer director writer,0,0,0,,,,,,,,,,,,,,,,,0,paper clips,0,,,,,,,,,,,none,none,none,paper clips,10937.0,Paper Clips,2004.0,72,53,74.0,2704.0,84.0,0.0,0.0,1.0,0.0,2.0,1,0,0,-2.0,2.0,3.9889840465642745,0,0,0,0
tt2359427,Linsanity,Linsanity,2013,89,7.584773077612199,True,Biography Documentary Sport,movie,0.0,1,,,,director cinematographer producer,1,,,,producer writer editor,0,0,0,,,,,,,,,,,,,,,,,0,linsanity,0,,,,,,,,,,,none,none,none,linsanity,9010.0,Linsanity,2013.0,63,24,77.0,692.0,88.0,0.0,0.0,1.0,0.0,1.0,1,0,0,-14.0,14.0,3.2188758248682006,0,0,0,0
tt1999167,Naruto Shippuden the Movie Blood Prison,,2011,108,8.4767877767812,True,Action Animation Mystery,movie,0.0,1,,,,director art_department animation_department,2,1974.0,1974.0,,"writer producer animation_department,writer",0,0,0,2011.0,108.0,5329.0,7.1,,5.0,5.0,1.0,1.0,1.0,2.0,1.0,Naruto Shippuden the Movie: Blood Prison,naruto shippuden the movie blood prison,5.0,action|animation|fantasy|mystery|thriller,1,naruto shippuden the movie blood prison,1,0.0,0.0,2008.0,91.0,6.0,215.00000000000006,10971463.216394272,2011.0,108.0,5329.0,direct_tconst,direct_tconst,direct_tconst,naruto shippuden the movie blood prison,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt1450321,Filth,,2013,97,11.572335231501661,True,Action Comedy Crime,movie,0.0,1,1972.0,1972.0,,director writer producer,2,1965.0,1958.0,,"writer producer actor,director writer producer",0,0,0,2013.0,97.0,111120.0,7.0,34321.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Filth,filth,3.0,action|comedy|crime,1,filth,1,0.0,0.0,1999.0,93.0,6.0,176.99999999999997,4993126.406265535,2013.0,97.0,111120.0,direct_tconst,direct_tconst,direct_tconst,filth,6074.0,Filth,2014.0,65,95,67.0,15839.0,97.0,0.0,0.0,1.0,1.0,0.0,1,0,0,-2.0,2.0,4.564348191467836,0,0,0,0
tt0390531,The Danish Experience,El tagrubah el danemarkiyyah,2003,109,7.601402334583733,False,Comedy Drama,movie,0.0,1,1963.0,1963.0,,director assistant_director actor,1,,,,writer,0,0,0,,,,,,,,,,,,,,,,,0,the danish experience,0,,,,,,,,,,,none,none,none,the danish experience,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt3921852,Barbie and the Secret Door,,2014,81,7.108244139731541,False,Animation Family,movie,0.0,1,,,,art_department director miscellaneous,1,1957.0,1957.0,,writer producer miscellaneous,0,0,0,2014.0,81.0,1501.0,5.6,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,Barbie and the Secret Door,barbie and the secret door,2.0,animation|family,1,barbie and the secret door,1,0.0,0.0,2010.0,85.5,6.35,144.00000000000006,17231865.57948061,2014.0,81.0,1501.0,direct_tconst,direct_tconst,direct_tconst,barbie and the secret door,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt10633456,Minari,Minari,2020,115,11.099287046172902,True,Drama,movie,0.0,1,1978.0,1978.0,,director cinematographer producer,1,1978.0,1978.0,,director cinematographer producer,0,0,0,,,,,,,,,,,,,,,,,0,minari,0,,,,,,,,,,,none,none,none,minari,,,,,,,,,,,,,,0,1,1,,,0.0,1,1,6,1
tt5092484,Beneath Us,Beneath Us,2019,86,7.411556287811163,False,Horror Thriller,movie,0.0,1,,,,director writer actor,2,,,,"director writer actor,production_department writer camera_department",0,0,0,2019.0,86.0,1927.0,5.3,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Beneath Us,beneath us,2.0,horror|thriller,1,beneath us,1,0.0,0.0,2012.0,91.0,5.35,232.99999999999997,3925025.499999999,2019.0,86.0,1927.0,direct_tconst,direct_tconst,direct_tconst,beneath us,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt10199664,Adam,Adam,2019,98,7.0825485693553,True,Drama,movie,0.0,1,1980.0,1980.0,,writer director actress,1,1980.0,1980.0,,writer director actress,0,0,0,,,,,,,,,,,,,,,,,0,adam,0,,,,,,,,,,,none,none,none,adam,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt7549484,Firangi,,2001,158,7.052721049232323,False,Comedy Drama,movie,0.0,1,,,,assistant_director miscellaneous director,4,,,,"writer assistant_director director,assistant_director miscellaneous director,writer producer director,writer actor music_department",0,0,0,,,,,,,,,,,,,,,,,0,firangi,0,,,,,,,,,,,none,none,none,firangi,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0082436,The Grilling,Garde a vue,1981,87,8.4368504387337,True,Crime Drama Mystery,movie,0.0,1,1942.0,1942.0,2012.0,writer director production_manager,4,1929.0,1920.0,2001.75,"writer director production_manager,writer director actor,writer director assistant_director,writer",0,0,0,1981.0,87.0,4940.0,7.6,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,The Grilling,the grilling,3.0,crime|drama|thriller,1,the grilling,1,0.0,0.0,1999.0,93.0,6.1,176.99999999999997,2706374.999999999,1981.0,87.0,4940.0,direct_tconst,direct_tconst,direct_tconst,the grilling,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0997246,The Song of Sparrows,Avaze gonjeshk ha,2008,96,9.233079858945672,True,Drama Family,movie,0.0,1,1959.0,1959.0,,writer director actor,2,1959.0,1959.0,,"writer actor script_department,writer director actor",0,0,0,2008.0,96.0,10719.0,7.9,115927.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Avaze gonjeshk-ha,avaze gonjeshk ha,2.0,drama|family,1,the song of sparrows,0,0.0,0.0,2003.0,92.5,6.2,141.0,10235687.000000011,2008.0,96.0,10719.0,direct_tconst,direct_tconst,direct_tconst,the song of sparrows,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0765833,Happy Days,Neseli Gunler,1978,92,9.28785681440401,True,Comedy Drama,movie,0.0,1,1930.0,1930.0,2008.0,director writer assistant_director,1,1913.0,1913.0,1986.0,writer music_department,0,0,0,1978.0,95.0,11442.5,8.7,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,Neseli Günler,neseli g nler,4.0,comedy|drama|family|romance,1,happy days,0,0.0,3.0,2002.0,94.0,6.2,156.99999999999997,3351563.2031327677,1978.0,95.0,11442.5,direct_tconst,direct_tconst,direct_tconst,happy days,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0429591,Aquamarine,Aquamarine,2006,110,10.62563512702953,False,Comedy Family Fantasy,movie,0.0,1,,,,director producer miscellaneous,3,1963.0,1952.0,,"writer miscellaneous director,producer writer miscellaneous,writer producer",0,0,0,2006.0,110.0,43109.0,5.4,18595716.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,Aquamarine,aquamarine,4.0,comedy|family|fantasy|romance,1,aquamarine,1,0.0,0.0,2006.0,92.0,6.15,182.50000000000003,8864514.499528069,2006.0,110.0,43109.0,direct_tconst,direct_tconst,direct_tconst,aquamarine,2755.0,Aquamarine,2006.0,51,88,61.0,296529.0,103.0,0.0,0.0,1.0,0.0,7.0,1,0,0,-10.0,10.0,4.48863636973214,0,0,0,0
tt1211837,Doctor Strange,Doctor Strange,2016,115,13.397476794180255,True,Action Adventure Fantasy,movie,0.0,1,1966.0,1966.0,,producer writer director,5,1952.0,1922.0,2018.0,"writer art_department miscellaneous,writer producer director,producer writer director,producer writer actor",0,0,0,2016.0,115.0,752009.0,7.5,232641920.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,Doctor Strange,doctor strange,4.0,action|adventure|fantasy|science fiction,1,doctor strange,1,0.0,0.0,2003.5,90.5,5.85,174.0,12861607.200429883,2016.0,115.0,752009.0,direct_tconst,direct_tconst,direct_tconst,doctor strange,5302.0,Doctor Strange,2016.0,89,358,86.0,109580.0,130.0,1.0,1.0,1.0,0.0,15.0,1,0,0,3.0,3.0,5.883322388488279,1,0,1,0
tt1784575,The Parade,Parada,2011,115,9.379492254721495,True,Comedy Drama History,movie,0.0,1,1963.0,1963.0,,writer director producer,1,1963.0,1963.0,,writer director producer,0,0,0,2011.0,115.0,12401.5,7.3,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,The Parade,the parade,4.0,comedy|drama|history|romance,1,the parade,1,0.0,0.0,2000.5,95.0,6.2,169.49999999999994,1623632.9279843671,2011.0,115.0,12401.5,direct_tconst,direct_tconst,direct_tconst,the parade,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0199354,Be There or Be Square,Bu jian bu san,1998,103,7.085901464365611,True,Comedy Romance,movie,0.0,1,1958.0,1958.0,,writer producer director,2,1958.0,1958.0,,"writer producer director,actor writer",0,0,0,1998.0,103.0,1280.0,7.2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Be There or Be Square,be there or be square,2.0,comedy|romance,1,be there or be square,1,0.0,0.0,2000.5,94.0,6.1,186.0,3351563.2031327677,1998.0,103.0,1280.0,direct_tconst,direct_tconst,direct_tconst,be there or be square,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0085748,Jara Cimrman Lying Sleeping,Jara Cimrman lezici spici,1983,81,6.926577033222725,True,Biography Comedy,movie,0.0,1,1931.0,1931.0,2010.0,writer actor director,2,1933.5,1931.0,2010.0,"writer actor director,writer actor music_department",0,0,0,1983.0,81.0,1067.0,7.9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Jára Cimrman lezící, spící",j ra cimrman lez c sp c,2.0,biography|comedy,1,jara cimrman lying sleeping,0,0.0,0.0,2007.0,98.0,6.35,288.5,4117734.203132767,1983.0,81.0,1067.0,direct_tconst,direct_tconst,direct_tconst,jara cimrman lying sleeping,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0080339,Airplane,,1997,88,12.332700891167493,True,Comedy,movie,0.0,3,1947.0,1944.0,2024.0,"producer writer director,writer producer director",6,1934.3333333333333,1920.0,2003.75,"writer producer director,writer,producer writer director",0,0,0,,,,,,,,,,,,,,,,,0,airplane,0,,,,,,,,,,,none,none,none,airplane,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt4307692,Traumfrauen,,2015,109,7.798933310041217,False,Comedy,movie,0.0,1,1975.0,1975.0,,writer director actress,1,1975.0,1975.0,,writer director actress,0,0,0,,,,,,,,,,,,,,,,,0,traumfrauen,0,,,,,,,,,,,none,none,none,traumfrauen,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt5232308,Zulfiqar,Zulfiqar,2016,139,7.149131598557407,False,Crime Drama Thriller,movie,0.0,1,1977.0,1977.0,,director writer actor,1,1977.0,1977.0,,director writer actor,0,0,0,2016.0,139.0,1382.0,5.7,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Zulfiqar,zulfiqar,3.0,crime|drama|thriller,1,zulfiqar,1,0.0,0.0,1999.0,93.0,6.1,176.99999999999997,2706374.999999999,2016.0,139.0,1382.0,direct_tconst,direct_tconst,direct_tconst,zulfiqar,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt8406866,S P Chauhan,,2019,136,7.808729306744399,False,Drama,movie,0.0,1,,,,assistant_director writer director,3,,,,"writer director assistant_director,assistant_director writer director",0,0,0,,,,,,,,,,,,,,,,,0,s p chauhan,0,,,,,,,,,,,none,none,none,s p chauhan,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0054599,Accattone,,1961,117,9.014082149443356,True,Drama,movie,0.0,1,1922.0,1922.0,1975.0,writer director actor,2,1927.5,1922.0,1990.0,"writer director assistant_director,writer director actor",0,0,0,,,,,,,,,,,,,,,,,0,accattone,0,,,,,,,,,,,none,none,none,accattone,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0076085,A Special Day,,1977,106,9.50218875329738,True,Drama,movie,0.0,1,1931.0,1931.0,2016.0,writer director miscellaneous,3,1929.3333333333333,1919.0,2009.3333333333333,"writer director miscellaneous,writer actor director",0,0,0,,,,,,,,,,,,,,,,,0,a special day,0,,,,,,,,,,,none,none,none,a special day,,,,,,,,,,,,,,0,1,1,,,0.0,1,0,2,0
tt0291376,Nayak The Real Hero,Nayak The Real Hero,2001,187,9.663769906600864,True,Action Drama Thriller,movie,0.0,1,1963.0,1963.0,,writer director producer,2,1967.5,1963.0,,"producer writer actor,writer director producer",0,0,0,2001.0,187.0,16848.0,7.8,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Nayak: The Real Hero,nayak the real hero,3.0,action|drama|thriller,1,nayak the real hero,1,0.0,0.0,1999.0,94.0,5.8,163.99999999999994,4480743.999999996,2001.0,187.0,16848.0,direct_tconst,direct_tconst,direct_tconst,nayak the real hero,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0190374,Dungeons Dragons,Dungeons Dragons,2000,107,10.40456582484724,False,Action Adventure Fantasy,movie,0.0,1,1971.0,1971.0,,producer writer director,3,1938.0,1938.0,2008.0,"writer,producer writer miscellaneous,writer director actor",0,0,0,2000.0,107.0,34054.0,3.6,15220685.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Dungeons & Dragons,dungeons dragons,3.0,action|adventure|fantasy,1,dungeons dragons,1,0.0,0.0,1999.0,91.0,5.9,132.99999999999997,12735902.592790604,2000.0,107.0,34054.0,direct_tconst,direct_tconst,direct_tconst,dungeons dragons,5516.0,Dungeons & Dragons,2000.0,10,92,20.0,47641.0,107.0,0.0,0.0,1.0,0.0,0.0,1,0,0,-10.0,10.0,4.532599493153256,0,0,0,0
tt0448134,Sunshine,,2007,107,12.401569525315148,True,Sci Fi Thriller,movie,0.0,1,1956.0,1956.0,,director producer writer,1,1970.0,1970.0,,writer producer director,0,0,0,2007.0,107.0,254041.5,7.2,3675753.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,Sunshine,sunshine,2.0,science fiction|thriller,1,sunshine,1,0.0,0.0,2011.0,91.5,5.65,314.4999999999999,8734027.90403458,2007.0,107.0,254041.5,direct_tconst,direct_tconst,direct_tconst,sunshine,13273.0,Sunshine,2007.0,76,168,73.0,168264.0,107.0,1.0,1.0,1.0,0.0,0.0,1,0,0,3.0,3.0,5.1298987149230735,0,0,0,0
tt0062952,Faces,,1968,130,9.239122173401634,True,Drama,movie,0.0,1,1929.0,1929.0,1989.0,actor director writer,1,1929.0,1929.0,1989.0,actor director writer,0,0,0,,,,,,,,,,,,,,,,,0,faces,0,,,,,,,,,,,none,none,none,faces,5895.0,Faces,1968.0,87,23,88.0,5612.0,129.0,1.0,0.0,1.0,0.0,1.0,1,0,0,-1.0,1.0,3.1780538303479458,1,0,3,0
tt0119642,Mean Guns,Mean Guns,1997,104,8.594196028532222,False,Action Crime Thriller,movie,0.0,1,1953.0,1953.0,2022.0,director writer producer,1,,,,writer producer,0,0,0,1997.0,110.0,4633.0,5.4,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Mean Guns,mean guns,3.0,action|crime|thriller,1,mean guns,1,0.0,6.0,1999.0,93.0,5.8,176.99999999999997,4480743.999999996,1997.0,110.0,4633.0,direct_tconst,direct_tconst,direct_tconst,mean guns,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0439884,A World Without Thieves,,2004,113,8.693582213834521,True,Action Crime Drama,movie,0.0,1,1958.0,1958.0,,writer producer director,5,1964.0,1958.0,,"writer director,writer producer director,writer producer actor,writer",0,0,0,2004.0,113.0,5310.0,7.2,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,Tian xia wu zei,tian xia wu zei,3.0,action|crime|drama,1,a world without thieves,0,0.0,0.0,1999.0,94.0,6.1,163.99999999999994,2706374.999999999,2004.0,113.0,5310.0,direct_tconst,direct_tconst,direct_tconst,a world without thieves,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0211443,Jason X,Jason X,2001,92,10.905919282730268,False,Action Horror Sci Fi,movie,0.0,1,1960.0,1960.0,2012.0,special_effects director miscellaneous,2,1954.0,1940.0,,writer actor producer,0,0,0,2001.0,92.0,57983.0,4.4,13121555.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,Jason X,jason x,4.0,action|horror|science fiction|thriller,1,jason x,1,0.0,0.0,2011.0,91.5,5.65,232.99999999999997,7726103.608197134,2001.0,92.0,57983.0,direct_tconst,direct_tconst,direct_tconst,jason x,8133.0,Jason X,2002.0,19,104,25.0,71470.0,91.0,0.0,0.0,1.0,1.0,1.0,1,0,0,-6.0,6.0,4.653960350157523,0,0,0,0
tt0108606,Heroic Trio 2 Executioners,Yin doi hou hap zyun,1993,101,8.561307004506082,False,Action Sci Fi Thriller,movie,0.0,2,1954.0,1953.0,,"director producer writer,stunts miscellaneous actor",2,,,,"writer producer,writer",0,0,0,1993.0,101.0,1265.0,5.8,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,Heroic Trio 2: Executioners,heroic trio 2 executioners,3.0,action|science fiction|thriller,1,heroic trio 2 executioners,1,0.0,0.0,2011.0,93.0,5.7,276.99999999999994,10971463.216394272,1993.0,101.0,1265.0,direct_tconst,direct_tconst,direct_tconst,heroic trio 2 executioners,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0196219,The Wrecking Crew,,2000,80,7.117205503164344,False,Action Crime Drama,movie,0.0,1,1953.0,1953.0,2022.0,director writer producer,1,1953.0,1953.0,2022.0,director writer producer,0,0,0,2000.0,80.0,1247.0,2.2,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,The Wrecking Crew,the wrecking crew,3.0,action|crime|drama,1,the wrecking crew,1,0.0,0.0,1999.0,94.0,6.1,163.99999999999994,2706374.999999999,2000.0,80.0,1247.0,direct_tconst,direct_tconst,direct_tconst,the wrecking crew,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
tt0056048,Gypsy,Gypsy,1962,143,8.715388097366482,True,Biography Comedy Drama,movie,0.0,1,1900.0,1900.0,1987.0,director producer actor,3,1912.0,1908.0,1988.6666666666667,"actress writer soundtrack,writer producer miscellaneous,writer director producer",0,0,0,1962.0,143.0,6575.0,7.1,13008000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Gypsy,gypsy,3.0,biography|comedy|drama,1,gypsy,1,0.0,0.0,2005.0,95.0,6.2,222.00000000000003,3242341.9999999986,1962.0,143.0,6575.0,direct_tconst,direct_tconst,direct_tconst,gypsy,468.0,Gypsy,1962.0,64,14,74.0,6394.0,143.0,0.0,0.0,2.0,0.0,0.0,1,0,0,-10.0,10.0,2.70805020110221,1,0,3,0
tt0283283,Millennium Mambo,Qianxi manbo,2001,119,8.542470998600505,True,Drama Romance,movie,0.0,1,1947.0,1947.0,,producer writer director,1,1956.0,1956.0,,writer director producer,0,0,0,2001.0,119.0,5851.0,7.0,14809.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Millennium Mambo,millennium mambo,2.0,drama|romance,1,millennium mambo,1,0.0,0.0,1997.5,95.0,6.2,156.99999999999997,1538511.9999999995,2001.0,119.0,5851.0,direct_tconst,direct_tconst,direct_tconst,millennium mambo,,,,,,,,,,,,,,0,1,1,,,0.0,0,0,0,0
